,iid,gender,pid,match,int_corr,age_o,race_o,dec_o,age,race,from,goal,career,dining,gaming,clubbing,reading,shopping,Sports,Art,Musique,TV_Cinema,cosine_similarity
2343,511,0,535.0,1,0.24,23.0,2.0,1,23.0,4.0,India,2.0,Business Management and Information Technology,7.0,3.0,9.0,8.0,7.0,7.0,8.0,9.5,5.0,0.952
2344,532,1,513.0,0,0.0,23.0,2.0,0,26.0,4.0,California,1.0,ASIC Engineer,8.0,8.0,6.0,9.0,5.0,5.0,6.0,6.5,8.0,0.911
2345,107,1,78.0,1,0.65,23.0,3.0,1,21.0,2.0,"Ann Arbor, MI",1.0,Teacher/Professor,7.0,1.0,7.0,7.0,1.0,7.5,6.0,9.0,2.0,0.936
2346,360,0,378.0,0,-0.26,29.0,2.0,0,24.0,6.0,"New Delhi, India",2.0,Clinical Psychologist,9.0,9.0,1.0,7.0,7.0,8.5,7.0,10.0,7.0,0.835
2347,361,1,343.0,1,0.54,32.0,2.0,1,34.0,2.0,Bronx Science,2.0,Intellectual Property Attorney,5.0,3.0,4.0,10.0,3.0,3.0,9.0,7.0,6.0,0.873
2348,543,1,511.0,0,-0.33,23.0,4.0,1,24.0,4.0,San Diego,1.0,Research Engineer,8.0,9.0,8.0,8.0,8.0,5.0,6.0,8.0,8.0,0.943
2349,422,1,419.0,1,0.4,28.0,2.0,1,26.0,2.0,Florida,2.0,Fundraising for Non-Profits,9.0,2.0,4.0,7.0,7.0,8.5,9.0,6.0,5.0,0.92
2350,226,1,197.0,0,-0.02,24.0,6.0,0,23.0,2.0,Pittsburgh,2.0,Entertainment/Sports,6.0,2.0,8.0,4.0,2.0,6.0,7.0,6.5,7.0,0.888
2351,161,1,155.0,1,-0.18,27.0,2.0,1,22.0,2.0,"State College, PA",2.0,undecided,8.0,7.0,9.0,9.0,6.0,8.0,6.0,7.5,8.0,0.858
2352,303,0,313.0,1,0.19,27.0,2.0,1,33.0,2.0,"Brooklyn, NY",4.0,Educator,9.0,1.0,1.0,10.0,5.0,7.0,9.0,8.5,2.0,0.821
2353,361,1,348.0,0,0.63,21.0,4.0,1,34.0,2.0,Bronx Science,2.0,Intellectual Property Attorney,5.0,3.0,4.0,10.0,3.0,3.0,9.0,7.0,6.0,0.921
2354,63,0,72.0,0,0.21,22.0,2.0,0,24.0,4.0,"Palo Alto, California",3.0,Undecided,6.0,1.0,2.0,10.0,6.0,5.0,8.0,4.5,3.0,0.858
2355,420,0,422.0,1,0.72,26.0,2.0,1,22.0,2.0,Indiana,5.0,Social Worker,10.0,4.0,3.0,9.0,6.0,6.0,8.0,4.5,7.0,0.97
2356,39,0,54.0,0,0.54,28.0,2.0,0,24.0,3.0,Los Angeles,5.0,lawyer,10.0,1.0,5.0,10.0,10.0,3.5,9.0,9.0,9.0,0.881
2357,119,0,127.0,1,-0.24,22.0,2.0,1,19.0,3.0,Puerto Rico,1.0,lawyer/gov.position,9.0,8.0,10.0,9.0,7.0,8.0,9.0,10.0,5.0,0.899
2358,382,0,410.0,0,-0.19,27.0,2.0,0,28.0,2.0,New York City,2.0,Filmmaker,10.0,8.0,3.0,8.0,9.0,6.0,9.0,9.0,10.0,0.835
2359,480,0,489.0,1,0.08,28.0,2.0,1,26.0,2.0,New Jersey,1.0,Planning,9.0,1.0,6.0,10.0,5.0,7.0,9.0,4.0,3.0,0.883
2360,111,1,77.0,0,0.29,22.0,2.0,0,27.0,4.0,Philippines,5.0,consulting,9.0,1.0,5.0,9.0,3.0,8.0,9.0,6.5,9.0,0.947
2361,38,0,50.0,1,0.41,27.0,1.0,1,23.0,1.0,New York,1.0,law,10.0,4.0,7.0,2.0,10.0,7.0,2.0,10.0,8.0,0.929
2362,235,0,250.0,0,0.65,25.0,6.0,1,23.0,2.0,"Boston, MA",1.0,elementary school teacher,10.0,1.0,7.0,7.0,10.0,2.5,9.0,8.0,3.0,0.924
2363,519,0,547.0,0,0.6,30.0,2.0,0,26.0,2.0,Boston,2.0,School Leadership/Politics,5.0,2.0,3.0,9.0,2.0,8.0,7.0,7.5,5.0,0.953
2364,103,1,80.0,0,0.38,27.0,4.0,1,26.0,2.0,Chicago,2.0,business,8.0,5.0,8.0,8.0,6.0,8.0,5.0,8.0,8.0,0.937
2365,63,0,69.0,0,0.02,28.0,2.0,0,24.0,4.0,"Palo Alto, California",3.0,Undecided,6.0,1.0,2.0,10.0,6.0,5.0,8.0,4.5,3.0,0.791
2366,265,0,274.0,0,0.52,24.0,3.0,0,32.0,2.0,New York,4.0,Professor or Lawyer,8.0,1.0,2.0,10.0,2.0,2.0,7.0,8.5,9.0,0.923
2367,276,1,267.0,0,-0.22,26.0,4.0,0,26.0,2.0,"New Hope, PA",2.0,Academia,9.0,3.0,6.0,9.0,2.0,4.0,8.0,6.5,2.0,0.8
2368,57,0,69.0,0,-0.31,28.0,2.0,0,22.0,2.0,New Jersey,3.0,Social Worker,9.0,1.0,5.0,9.0,9.0,7.0,9.0,9.0,9.0,0.871
2369,492,1,473.0,0,-0.16,34.0,4.0,1,30.0,6.0,new york,2.0,acadeic,10.0,2.0,4.0,10.0,10.0,10.0,10.0,3.5,7.0,0.93
2370,453,1,435.0,0,-0.17,22.0,1.0,0,27.0,4.0,"Shanghai, China",2.0,lawyer,6.0,5.0,3.0,6.0,4.0,5.5,5.0,5.5,6.0,0.917
2371,393,0,397.0,1,0.08,24.0,2.0,1,22.0,2.0,Long Island,1.0,Writing or Editorial,5.0,3.0,4.0,9.0,5.0,3.5,9.0,7.0,6.0,0.952
2372,112,0,128.0,1,0.44,21.0,2.0,1,20.0,6.0,New Jersey,1.0,Social work,5.0,8.0,9.0,9.0,4.0,8.0,8.0,9.5,3.0,0.907
2373,107,1,80.0,0,0.07,27.0,4.0,0,21.0,2.0,"Ann Arbor, MI",1.0,Teacher/Professor,7.0,1.0,7.0,7.0,1.0,7.5,6.0,9.0,2.0,0.836
2374,220,1,206.0,1,0.49,31.0,1.0,1,25.0,6.0,DC,1.0,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",10.0,6.0,8.0,10.0,5.0,7.0,9.0,7.0,5.0,0.991
2375,22,0,51.0,0,-0.52,23.0,2.0,0,27.0,1.0,"Ann Arbor, MI",1.0,Informatics,8.0,2.0,6.0,8.0,8.0,1.5,8.0,7.0,8.0,0.796
2376,490,1,467.0,1,0.7,24.0,2.0,1,29.0,2.0,Northern New Jersey,2.0,writer/producer,7.0,2.0,5.0,9.0,7.0,3.5,7.0,8.5,9.0,0.966
2377,254,0,290.0,0,0.37,34.0,2.0,0,22.0,2.0,"Boulder, Colorado",2.0,academia,10.0,1.0,7.0,9.0,7.0,8.0,9.0,7.0,8.0,0.848
2378,366,1,357.0,0,0.29,27.0,4.0,0,27.0,2.0,Australia,1.0,Art Management,8.0,6.0,8.0,9.0,8.0,6.0,9.0,10.0,6.0,0.962
2379,470,0,488.0,1,0.56,29.0,4.0,1,29.0,4.0,south carolina,1.0,medicine,10.0,1.0,3.0,10.0,10.0,1.0,10.0,6.0,5.0,0.917
2380,238,0,250.0,1,0.81,25.0,6.0,1,27.0,2.0,Wisconsin,1.0,manage a museum or art gallery,8.0,2.0,8.0,7.0,7.0,8.0,10.0,10.0,5.0,0.939
2381,65,0,71.0,0,-0.37,21.0,2.0,1,23.0,6.0,"Boston, MA",2.0,Social Worker.... Clinician,8.0,8.0,9.0,8.0,9.0,7.0,8.0,8.0,8.0,0.92
2382,174,0,184.0,1,0.34,34.0,2.0,1,29.0,4.0,Pennsylvania,4.0,Finance,6.0,4.0,6.0,8.0,6.0,5.0,8.0,9.0,4.0,0.945
2383,365,1,345.0,0,0.19,24.0,2.0,1,30.0,2.0,France,1.0,Make money,9.0,4.0,8.0,8.0,5.0,6.0,9.0,9.5,3.0,0.958
2384,204,0,233.0,0,-0.17,29.0,4.0,1,26.0,2.0,Texas & Boston,3.0,marketing / brand management,9.0,1.0,9.0,8.0,10.0,8.0,10.0,5.5,5.0,0.897
2385,528,0,547.0,0,-0.45,30.0,2.0,0,29.0,3.0,NYC,2.0,Social Worker,2.0,6.0,2.0,2.0,2.0,4.5,2.0,3.0,7.0,0.755
2386,448,1,437.0,1,0.41,23.0,2.0,1,22.0,2.0,New York City,1.0,Business Management,9.0,5.0,9.0,7.0,6.0,3.5,8.0,8.0,3.0,0.955
2387,431,0,448.0,1,0.03,22.0,2.0,1,27.0,4.0,Southern California,2.0,Public School Principal,10.0,5.0,4.0,10.0,10.0,8.5,10.0,9.0,7.0,0.929
2388,535,1,509.0,1,0.39,28.0,4.0,1,23.0,2.0,Maryland,1.0,Science,7.0,8.0,8.0,8.0,5.0,4.0,6.0,8.5,6.0,0.926
2389,11,1,1.0,0,0.14,21.0,4.0,1,27.0,2.0,Argentina,1.0,"Academia, Research, Banking, Life",6.0,5.0,4.0,9.0,5.0,3.5,5.0,7.5,7.0,0.904
2390,191,1,174.0,0,0.32,29.0,4.0,1,28.0,2.0,Connecticut,5.0,Private Equity,8.0,1.0,8.0,7.0,1.0,7.0,6.0,5.5,3.0,0.91
2391,285,1,257.0,0,0.29,24.0,2.0,0,24.0,6.0,International Student,4.0,finance or engineering,10.0,14.0,5.0,9.0,10.0,7.5,9.0,10.0,7.0,0.877
2392,192,1,174.0,0,-0.03,29.0,4.0,1,24.0,2.0,"Los Angeles, CA",1.0,Investment Management,7.0,8.0,7.0,9.0,4.0,6.5,3.0,7.5,6.0,0.928
2393,6,0,16.0,0,0.19,25.0,2.0,1,23.0,4.0,MD,1.0,lawyer,7.0,2.0,6.0,9.0,1.0,9.0,7.0,5.0,6.0,0.91
2394,71,1,64.0,0,-0.05,27.0,4.0,1,21.0,2.0,Minnesota,5.0,Pro Beach Volleyball,4.0,6.0,7.0,7.0,2.0,6.5,3.0,7.0,10.0,0.89
2395,305,0,313.0,0,0.23,27.0,2.0,0,29.0,4.0,philippines,1.0,teaching/education,10.0,2.0,7.0,8.0,9.0,8.0,7.0,7.0,7.0,0.95
2396,432,0,451.0,0,0.24,30.0,4.0,1,28.0,2.0,"Hastings-on-Hudson, NY",4.0,Social Worker,10.0,1.0,6.0,6.0,5.0,3.5,10.0,7.5,4.0,0.861
2397,246,1,234.0,0,0.44,22.0,6.0,0,25.0,2.0,"brooklyn, ny",1.0,scientist,7.0,2.0,6.0,8.0,5.0,4.0,5.0,8.5,8.0,0.957
2398,402,1,392.0,0,0.12,26.0,2.0,0,29.0,4.0,Korea,3.0,Financial Mathematics-Investment Bank or Hedge Fund-Derivatives Quant Analyst,9.0,7.0,4.0,3.0,6.0,9.0,6.0,4.0,3.0,0.842
2399,94,1,76.0,1,0.21,34.0,2.0,1,28.0,4.0,Bangladesh,2.0,Marketing,8.0,3.0,3.0,9.0,4.0,6.0,5.0,6.5,5.0,0.944
2400,371,1,354.0,1,0.43,22.0,2.0,1,27.0,2.0,Chicago,5.0,Intl Development,3.0,3.0,3.0,4.0,1.0,7.0,3.0,10.0,6.0,0.846
2401,122,1,115.0,0,-0.05,21.0,2.0,0,22.0,6.0,Long Island,1.0,Lawyer,9.0,6.0,6.0,6.0,5.0,6.0,7.0,8.0,8.0,0.826
2402,295,0,314.0,0,0.42,32.0,6.0,0,30.0,2.0,Arizona,2.0,High School Social Studies Teacher,5.0,1.0,2.0,10.0,5.0,7.5,7.0,8.0,8.0,0.939
2403,176,0,187.0,0,0.44,26.0,2.0,0,28.0,4.0,California,2.0,Finance,10.0,4.0,4.0,5.0,6.0,6.0,9.0,8.0,6.0,0.859
2404,134,0,137.0,1,-0.1,26.0,4.0,1,23.0,2.0,Pougkeepsie NY,1.0,professor,8.0,8.0,6.0,8.0,8.0,7.0,9.0,7.5,5.0,0.934
2405,385,0,408.0,1,0.26,24.0,3.0,1,25.0,2.0,Oregon,2.0,Elementary Education Teaching,10.0,6.0,8.0,9.0,9.0,8.0,10.0,9.0,6.0,0.918
2406,387,0,407.0,1,0.24,24.0,2.0,1,25.0,2.0,New Jersey,2.0,School Psychologist,8.0,3.0,8.0,7.0,8.0,4.5,6.0,7.0,7.0,0.926
2407,339,1,322.0,1,0.0,34.0,4.0,1,26.0,6.0,Other,6.0,Other,8.0,3.0,6.0,8.0,6.0,6.0,7.0,7.5,6.0,0.976
2408,538,1,530.0,0,-0.58,22.0,4.0,1,32.0,2.0,Born in Iran,1.0,self-made millionare,8.0,8.0,6.0,8.0,6.0,8.0,8.0,4.5,5.0,0.903
2409,157,0,158.0,0,-0.14,23.0,2.0,1,28.0,4.0,Cleveland,1.0,Brand Management,8.0,2.0,9.0,7.0,6.0,8.0,6.0,5.5,7.0,0.915
2410,123,1,0.0,0,-0.29,26.0,,0,18.0,4.0,Louisiana,2.0,Cardiologist,8.0,5.0,6.0,2.0,7.0,6.5,2.0,7.0,7.0,0.0
2411,386,0,415.0,0,0.55,31.0,2.0,1,26.0,2.0,New York,2.0,School Psychologist,8.0,5.0,7.0,8.0,8.0,2.5,7.0,8.0,8.0,0.829
2412,242,0,248.0,1,0.16,27.0,6.0,1,26.0,3.0,uruguay,3.0,researcher in sociology,8.0,4.0,9.0,10.0,1.0,7.0,10.0,10.0,5.0,0.913
2413,181,0,186.0,1,0.44,24.0,4.0,1,22.0,1.0,"Brooklyn, NY",1.0,academic research,9.0,3.0,9.0,9.0,9.0,5.5,9.0,9.0,9.0,0.924
2414,524,0,533.0,0,0.21,26.0,2.0,0,25.0,4.0,Michigan,2.0,physician/healthcare,9.0,3.0,8.0,7.0,7.0,5.5,8.0,5.0,7.0,0.926
2415,399,1,389.0,0,0.37,21.0,2.0,0,29.0,2.0,Chicago,2.0,Consulting,9.0,3.0,5.0,9.0,3.0,8.5,9.0,9.0,2.0,0.918
2416,232,1,212.0,0,0.38,27.0,3.0,0,31.0,2.0,"Washington, DC",2.0,public service,8.0,3.0,8.0,7.0,3.0,7.0,7.0,7.0,5.0,0.966
2417,213,0,217.0,1,0.25,26.0,2.0,1,25.0,3.0,New York Area/ New Jersey,2.0,International Business,8.0,7.0,7.0,8.0,8.0,7.0,8.0,8.5,7.0,0.871
2418,410,1,390.0,0,-0.03,30.0,4.0,1,27.0,2.0,"Austin, TX",1.0,business,8.0,10.0,1.0,8.0,1.0,6.5,1.0,4.5,4.0,0.799
2419,33,0,55.0,0,-0.15,23.0,1.0,0,30.0,2.0,Michigan,6.0,Clidren's TV,7.0,8.0,6.0,10.0,7.0,7.5,8.0,6.0,8.0,0.931
2420,389,0,400.0,1,0.21,26.0,2.0,1,21.0,2.0,Florida and Virginia,2.0,attorney?,8.0,2.0,1.0,10.0,7.0,7.5,7.0,10.0,8.0,0.864
2421,43,1,32.0,0,-0.13,27.0,4.0,0,24.0,2.0,Spain,6.0,Academic,5.0,5.0,5.0,9.0,2.0,4.0,7.0,5.5,6.0,0.875
2422,466,0,481.0,0,0.7,23.0,2.0,0,24.0,2.0,Texas/London,6.0,unknown,8.0,3.0,2.0,8.0,4.0,4.0,5.0,7.0,5.0,0.956
2423,374,1,347.0,0,-0.23,26.0,1.0,1,30.0,4.0,SOUTH KOREA,2.0,CONSULTING,7.0,5.0,6.0,5.0,4.0,6.5,8.0,8.5,10.0,0.775
2424,504,1,499.0,1,0.59,26.0,2.0,1,23.0,2.0,Maryland,2.0,consultant,4.0,1.0,3.0,6.0,3.0,1.5,4.0,7.0,1.0,0.952
2425,83,0,96.0,0,0.32,26.0,3.0,0,35.0,3.0,Panama,2.0,Economic research,5.0,1.0,6.0,8.0,4.0,4.0,7.0,7.5,3.0,0.935
2426,264,0,283.0,0,0.16,27.0,4.0,1,26.0,2.0,"Washington, D.C.",1.0,College Professor,5.0,1.0,5.0,9.0,2.0,6.5,7.0,4.0,7.0,0.904
2427,191,1,176.0,1,0.32,28.0,4.0,1,28.0,2.0,Connecticut,5.0,Private Equity,8.0,1.0,8.0,7.0,1.0,7.0,6.0,5.5,3.0,0.893
2428,208,0,231.0,1,0.62,30.0,3.0,1,25.0,1.0,PA,2.0,Biotech/business,9.0,5.0,8.0,8.0,9.0,8.5,10.0,10.0,7.0,0.909
2429,194,0,226.0,0,-0.07,23.0,2.0,0,24.0,2.0,New York,3.0,Psychologist,9.0,8.0,7.0,9.0,9.0,5.0,6.0,6.0,9.0,0.884
2430,128,1,114.0,1,0.34,20.0,1.0,1,21.0,2.0,Connecticut,1.0,Mechanical Engineering,6.0,7.0,3.0,5.0,2.0,7.5,4.0,10.0,7.0,0.9
2431,534,1,530.0,1,0.26,22.0,4.0,1,24.0,6.0,Bangladesh,3.0,"software engr, network engr",9.0,7.0,7.0,7.0,4.0,4.5,8.0,7.5,7.0,0.95
2432,534,1,510.0,0,0.5,26.0,3.0,0,24.0,6.0,Bangladesh,3.0,"software engr, network engr",9.0,7.0,7.0,7.0,4.0,4.5,8.0,7.5,7.0,0.921
2433,362,1,355.0,0,0.64,24.0,2.0,0,30.0,2.0,Spain,1.0,Law,9.0,4.0,7.0,6.0,7.0,4.0,6.0,6.0,4.0,0.957
2434,10,0,13.0,1,-0.15,22.0,4.0,1,26.0,2.0,94115,2.0,To create early childhood intervention programs,7.0,1.0,7.0,8.0,7.0,8.0,6.0,7.5,7.0,0.919
2435,514,0,544.0,0,-0.09,23.0,4.0,1,23.0,2.0,New York,2.0,teacher and performer,7.0,2.0,1.0,8.0,6.0,6.0,10.0,9.5,6.0,0.754
2436,120,0,130.0,1,-0.23,20.0,4.0,1,20.0,3.0,"Long Island, NY",5.0,Writer,8.0,1.0,5.0,10.0,3.0,4.5,7.0,7.0,6.0,0.858
2437,388,0,401.0,0,0.22,31.0,2.0,0,24.0,2.0,"San Francisco, CA",2.0,School Counseling,7.0,3.0,4.0,7.0,6.0,6.0,3.0,6.0,6.0,0.894
2438,518,0,535.0,1,0.61,23.0,2.0,1,23.0,2.0,San Diego,5.0,Actress,8.0,5.0,9.0,9.0,9.0,4.5,7.0,7.0,8.0,0.966
2439,25,0,40.0,0,-0.12,25.0,4.0,0,25.0,2.0,Iowa,1.0,Social Worker,7.0,6.0,8.0,9.0,8.0,6.0,6.0,7.0,9.0,0.965
2440,545,1,525.0,0,-0.09,24.0,2.0,0,24.0,2.0,New York City,1.0,Doctor,5.0,5.0,4.0,7.0,2.0,4.5,4.0,5.0,4.0,0.881
2441,154,0,171.0,1,0.53,29.0,2.0,1,27.0,2.0,NYC,6.0,finance,8.0,1.0,6.0,8.0,3.0,7.0,6.0,6.0,7.0,0.971
2442,176,0,186.0,1,0.5,24.0,4.0,1,28.0,4.0,California,2.0,Finance,10.0,4.0,4.0,5.0,6.0,6.0,9.0,8.0,6.0,0.943
2443,274,1,252.0,1,0.47,28.0,3.0,1,24.0,3.0,Mexico,3.0,academia,7.0,5.0,1.0,10.0,8.0,4.0,6.0,9.5,7.0,0.907
2444,472,0,483.0,0,0.61,28.0,2.0,0,25.0,3.0,California,2.0,Urban Planner,9.0,1.0,7.0,8.0,5.0,9.0,9.0,10.0,6.0,0.938
2445,548,1,511.0,1,-0.2,23.0,4.0,1,30.0,2.0,Germany,1.0,Management,10.0,5.0,1.0,9.0,4.0,3.0,3.0,8.5,6.0,0.854
2446,256,0,289.0,1,-0.13,28.0,4.0,1,24.0,4.0,Northern Virginia,2.0,Physician,7.0,5.0,5.0,5.0,9.0,5.5,6.0,8.0,8.0,0.889
2447,231,1,203.0,0,0.07,22.0,2.0,0,30.0,3.0,"Los Angeles, CA",1.0,International affairs related career,9.0,1.0,9.0,9.0,1.0,7.0,8.0,9.5,2.0,0.78
2448,547,1,518.0,1,0.24,23.0,2.0,1,30.0,2.0,"Milan, Italy",2.0,Private Equity - Leveraged Buy-Outs,7.0,2.0,8.0,9.0,6.0,7.0,8.0,9.0,6.0,0.965
2449,73,1,62.0,0,0.14,26.0,3.0,0,22.0,2.0,Chicago,6.0,Trading,6.0,6.0,6.0,5.0,4.0,5.5,5.0,6.5,7.0,0.966
2450,83,0,109.0,0,0.81,25.0,4.0,1,35.0,3.0,Panama,2.0,Economic research,5.0,1.0,6.0,8.0,4.0,4.0,7.0,7.5,3.0,0.936
2451,331,0,333.0,0,0.13,23.0,2.0,0,34.0,2.0,New Jersey,1.0,Early Childhood Ed. - College/univ. faculity,6.0,2.0,1.0,9.0,4.0,7.0,7.0,9.0,7.0,0.883
2452,406,1,379.0,0,0.61,38.0,2.0,0,27.0,4.0,Minneapolis,1.0,Finance,9.0,6.0,6.0,7.0,2.0,6.0,7.0,8.5,7.0,0.952
2453,105,1,90.0,0,0.28,23.0,4.0,0,25.0,1.0,Texas,2.0,Law,8.0,4.0,7.0,8.0,5.0,5.5,5.0,5.5,7.0,0.912
2454,220,1,209.0,0,-0.18,28.0,1.0,0,25.0,6.0,DC,1.0,"Poet, Writer, Singer, Policy Maker with the UN and/or Indian Govt.",10.0,6.0,8.0,10.0,5.0,7.0,9.0,7.0,5.0,0.919
2455,84,0,106.0,0,-0.06,22.0,3.0,1,32.0,3.0,spain,2.0,pharmaceuticals,9.0,1.0,9.0,9.0,5.0,6.0,9.0,9.0,1.0,0.773
2456,475,0,489.0,1,0.34,28.0,2.0,1,27.0,3.0,San Francisco,1.0,International Development,10.0,0.0,5.0,4.0,6.0,4.0,6.0,4.0,4.0,0.883
2457,477,0,485.0,0,-0.2,29.0,1.0,1,27.0,3.0,Canada,1.0,Engineer,8.0,4.0,7.0,7.0,6.0,7.5,7.0,7.0,6.0,0.976
2458,494,1,474.0,1,-0.06,30.0,1.0,1,30.0,2.0,Boston,4.0,film and radio,10.0,1.0,4.0,8.0,9.0,6.0,10.0,7.5,10.0,0.886
2459,518,0,546.0,1,-0.06,30.0,2.0,1,23.0,2.0,San Diego,5.0,Actress,8.0,5.0,9.0,9.0,9.0,4.5,7.0,7.0,8.0,0.823
2460,46,1,33.0,0,-0.49,30.0,2.0,0,26.0,2.0,Italy,2.0,banker,6.0,3.0,7.0,7.0,2.0,7.5,7.0,5.5,6.0,0.948
2461,342,0,367.0,1,0.01,27.0,2.0,1,33.0,3.0,"Palo Alto, CA",1.0,University President,10.0,1.0,8.0,7.0,10.0,3.5,9.0,2.5,10.0,0.919
2462,292,1,256.0,0,-0.23,24.0,4.0,0,28.0,1.0,New York City,1.0,Int'l Business,8.0,7.0,9.0,7.0,1.0,9.0,7.0,7.5,5.0,0.871
2463,194,0,216.0,0,0.34,27.0,2.0,0,24.0,2.0,New York,3.0,Psychologist,9.0,8.0,7.0,9.0,9.0,5.0,6.0,6.0,9.0,0.869
2464,548,1,524.0,1,-0.36,25.0,4.0,1,30.0,2.0,Germany,1.0,Management,10.0,5.0,1.0,9.0,4.0,3.0,3.0,8.5,6.0,0.859
2465,348,0,361.0,0,0.63,34.0,2.0,0,21.0,4.0,CALIFORNIA,2.0,EDUCATION ADMINISTRATION,10.0,1.0,9.0,10.0,10.0,2.5,10.0,7.0,7.0,0.921
2466,444,1,432.0,0,-0.23,28.0,2.0,1,26.0,2.0,"Los Angeles, CA",2.0,Media Management,2.0,2.0,5.0,2.0,5.0,7.0,6.0,4.0,8.0,0.799
2467,435,0,449.0,1,0.01,23.0,6.0,1,22.0,1.0,New Jersey,1.0,Lawyer,9.0,2.0,9.0,9.0,10.0,5.5,8.0,9.0,5.0,0.878
2468,449,1,436.0,1,0.78,23.0,2.0,1,23.0,6.0,New York,1.0,Business/Law,8.0,3.0,1.0,9.0,4.0,5.5,6.0,4.0,7.0,0.966
2469,56,0,69.0,1,-0.05,28.0,2.0,1,23.0,2.0,Florida,1.0,social worker,10.0,1.0,7.0,6.0,10.0,3.0,5.0,7.5,7.0,0.867
2470,216,1,197.0,0,0.66,24.0,6.0,0,27.0,2.0,San Francisco,2.0,Consulting,7.0,5.0,1.0,13.0,2.0,2.0,6.0,5.5,6.0,0.908
2471,380,0,409.0,1,0.08,23.0,2.0,1,33.0,1.0,Chicago,2.0,film directing,8.0,1.0,5.0,5.0,9.0,7.5,5.0,9.0,8.0,0.914
2472,275,1,255.0,0,0.3,26.0,4.0,0,21.0,2.0,Siberia,2.0,Investment Banking,6.0,6.0,5.0,10.0,5.0,9.0,7.0,8.0,1.0,0.872
2473,526,0,533.0,0,0.35,26.0,2.0,0,26.0,3.0,New Jersey,1.0,Social Work,10.0,5.0,10.0,8.0,4.0,4.5,10.0,7.0,4.0,0.939
2474,276,1,261.0,1,0.7,26.0,4.0,1,26.0,2.0,"New Hope, PA",2.0,Academia,9.0,3.0,6.0,9.0,2.0,4.0,8.0,6.5,2.0,0.983
2475,171,1,154.0,1,0.53,27.0,2.0,1,29.0,2.0,France,1.0,Finance,8.0,2.0,8.0,9.0,7.0,6.5,5.0,6.5,6.0,0.971
2476,545,1,521.0,1,0.32,26.0,2.0,1,24.0,2.0,New York City,1.0,Doctor,5.0,5.0,4.0,7.0,2.0,4.5,4.0,5.0,4.0,0.976
2477,364,1,354.0,1,0.6,22.0,2.0,1,27.0,3.0,Miami,3.0,Consulting,9.0,5.0,1.0,9.0,8.0,6.0,4.0,5.5,7.0,0.949
2478,279,1,269.0,1,0.22,24.0,2.0,1,25.0,2.0,"Las Vegas, Nevada",3.0,Scientist,5.0,3.0,4.0,9.0,1.0,5.5,3.0,1.5,6.0,0.852
2479,125,1,116.0,1,0.62,21.0,2.0,1,21.0,2.0,Staten Island,1.0,Pediatrics,10.0,1.0,10.0,9.0,10.0,5.0,9.0,9.0,2.0,0.943
2480,364,1,349.0,0,-0.01,33.0,2.0,0,27.0,3.0,Miami,3.0,Consulting,9.0,5.0,1.0,9.0,8.0,6.0,4.0,5.5,7.0,0.89
2481,222,1,205.0,0,0.59,23.0,2.0,0,27.0,2.0,Germany,2.0,Professor or Consultant,8.0,4.0,7.0,9.0,3.0,5.5,9.0,9.0,1.0,0.966
2482,474,0,490.0,0,-0.04,29.0,2.0,1,30.0,1.0,alabama,1.0,scientist,10.0,2.0,9.0,8.0,6.0,9.5,7.0,8.5,2.0,0.882
2483,548,1,509.0,1,0.23,28.0,4.0,1,30.0,2.0,Germany,1.0,Management,10.0,5.0,1.0,9.0,4.0,3.0,3.0,8.5,6.0,0.886
2484,531,1,530.0,0,0.35,22.0,4.0,1,25.0,4.0,"BEIJING, CHINA",2.0,TEACHING,6.0,6.0,6.0,6.0,1.0,8.0,10.0,9.0,10.0,0.952
2485,476,0,485.0,1,-0.15,29.0,1.0,1,25.0,2.0,California,5.0,International Development,9.0,1.0,7.0,3.0,6.0,4.0,5.0,5.0,3.0,0.887
2486,162,1,155.0,0,0.25,27.0,2.0,0,27.0,4.0,Canada,2.0,pharmaceuticals and biotechnology,8.0,2.0,8.0,5.0,7.0,3.0,7.0,10.0,4.0,0.872
2487,257,0,274.0,0,0.46,24.0,3.0,0,24.0,2.0,I am from NYC,2.0,Art educator and Artist,9.0,3.0,4.0,10.0,4.0,8.5,10.0,10.0,2.0,0.901
2488,13,1,9.0,1,0.68,26.0,6.0,1,22.0,4.0,Southern California,2.0,Lawyer,9.0,7.0,7.0,6.0,8.0,3.0,6.0,9.0,8.0,0.959
2489,439,0,446.0,1,0.67,28.0,3.0,1,29.0,2.0,Baltimore,2.0,Bilingual Elementary School Teacher,9.0,1.0,7.0,9.0,6.0,7.0,8.0,9.0,6.0,0.977
2490,74,1,62.0,1,0.21,26.0,3.0,1,25.0,2.0,Spain,5.0,Ph.D. Electrical Engineering,9.0,6.0,8.0,10.0,3.0,6.5,10.0,8.0,3.0,0.93
2491,532,1,524.0,1,-0.27,25.0,4.0,1,26.0,4.0,California,1.0,ASIC Engineer,8.0,8.0,6.0,9.0,5.0,5.0,6.0,6.5,8.0,0.947
2492,206,0,215.0,0,0.01,26.0,4.0,0,31.0,1.0,Cameroon,1.0,UN Civil Servant,9.0,7.0,9.0,9.0,5.0,6.0,7.0,8.0,5.0,0.95
